timestamp,gpu_index,temperature_C,utilization_gpu_percent,power_W
2025-09-24T03:45:14.293Z,3, 64, 100, 690.97
2025-09-24T03:45:14.293Z,4, 68, 100, 689.58
2025-09-24T03:45:14.293Z,5, 53, 100, 684.99
2025-09-24T03:45:14.293Z,6, 65, 100, 687.92
2025-09-24T03:45:14.293Z,7, 55, 100, 687.44
2025-09-24T03:45:14.651Z,0, 66, 100, 691.08
2025-09-24T03:45:14.651Z,1, 73, 100, 690.96
2025-09-24T03:45:14.651Z,2, 55, 100, 691.91
2025-09-24T03:45:14.651Z,3, 63, 100, 689.75
2025-09-24T03:45:14.651Z,4, 68, 100, 685.17
2025-09-24T03:45:14.651Z,5, 54, 100, 686.57
2025-09-24T03:45:14.651Z,6, 66, 100, 690.36
2025-09-24T03:45:14.651Z,7, 55, 100, 687.19
2025-09-24T03:45:14.967Z,0, 65, 100, 693.16
2025-09-24T03:45:14.967Z,1, 73, 100, 691.23
2025-09-24T03:45:14.967Z,2, 55, 100, 686.36
2025-09-24T03:45:14.967Z,3, 64, 100, 685.30
2025-09-24T03:45:14.967Z,4, 69, 100, 684.42
2025-09-24T03:45:14.967Z,5, 54, 100, 685.15
2025-09-24T03:45:14.967Z,6, 65, 100, 691.92
2025-09-24T03:45:14.967Z,7, 56, 100, 687.29
2025-09-24T03:45:15.294Z,0, 66, 100, 692.78
2025-09-24T03:45:15.294Z,1, 73, 100, 691.67
2025-09-24T03:45:15.294Z,2, 57, 100, 689.71
2025-09-24T03:45:15.294Z,3, 65, 100, 689.13
2025-09-24T03:45:15.294Z,4, 69, 100, 688.91
2025-09-24T03:45:15.294Z,5, 54, 100, 686.17
2025-09-24T03:45:15.294Z,6, 66, 100, 690.82
2025-09-24T03:45:15.294Z,7, 55, 100, 692.37
2025-09-24T03:45:15.626Z,0, 66, 99, 690.86
2025-09-24T03:45:15.626Z,1, 73, 100, 692.14
2025-09-24T03:45:15.626Z,2, 56, 100, 690.06
2025-09-24T03:45:15.626Z,3, 65, 100, 686.11
2025-09-24T03:45:15.626Z,4, 69, 100, 690.83
2025-09-24T03:45:15.626Z,5, 54, 100, 683.03
2025-09-24T03:45:15.626Z,6, 65, 100, 690.72
2025-09-24T03:45:15.626Z,7, 55, 100, 691.88
2025-09-24T03:45:15.950Z,0, 66, 100, 689.78
2025-09-24T03:45:15.950Z,1, 73, 100, 693.97
2025-09-24T03:45:15.950Z,2, 56, 100, 694.11
2025-09-24T03:45:15.950Z,3, 65, 100, 689.99
2025-09-24T03:45:15.950Z,4, 68, 100, 693.08
2025-09-24T03:45:15.950Z,5, 53, 100, 683.48
2025-09-24T03:45:15.950Z,6, 64, 100, 688.48
2025-09-24T03:45:15.950Z,7, 54, 100, 693.04
2025-09-24T03:45:16.292Z,0, 65, 99, 687.46
2025-09-24T03:45:16.292Z,1, 72, 100, 693.39
2025-09-24T03:45:16.292Z,2, 56, 100, 687.91
2025-09-24T03:45:16.292Z,3, 65, 100, 685.37
2025-09-24T03:45:16.292Z,4, 69, 100, 685.81
2025-09-24T03:45:16.292Z,5, 54, 100, 683.17
2025-09-24T03:45:16.292Z,6, 66, 100, 687.68
2025-09-24T03:45:16.292Z,7, 55, 100, 689.72
2025-09-24T03:45:16.652Z,0, 66, 100, 687.05
2025-09-24T03:45:16.652Z,1, 73, 100, 690.76
2025-09-24T03:45:16.652Z,2, 56, 100, 687.09
2025-09-24T03:45:16.652Z,3, 65, 100, 687.61
2025-09-24T03:45:16.652Z,4, 69, 100, 688.03
2025-09-24T03:45:16.652Z,5, 54, 100, 682.50
2025-09-24T03:45:16.652Z,6, 65, 100, 689.28
2025-09-24T03:45:16.652Z,7, 55, 100, 690.20
2025-09-24T03:45:16.990Z,0, 66, 100, 687.57
2025-09-24T03:45:16.990Z,1, 73, 100, 691.85
2025-09-24T03:45:16.990Z,2, 57, 100, 689.04
2025-09-24T03:45:16.990Z,3, 64, 100, 690.28
2025-09-24T03:45:16.990Z,4, 68, 100, 686.97
2025-09-24T03:45:16.990Z,5, 53, 100, 687.93
2025-09-24T03:45:16.990Z,6, 64, 100, 689.87
2025-09-24T03:45:16.990Z,7, 54, 100, 689.54
2025-09-24T03:45:17.355Z,0, 66, 100, 691.59
2025-09-24T03:45:17.355Z,1, 73, 100, 691.59
2025-09-24T03:45:17.355Z,2, 56, 100, 693.04
2025-09-24T03:45:17.355Z,3, 64, 100, 692.01
2025-09-24T03:45:17.355Z,4, 68, 100, 689.09
2025-09-24T03:45:17.355Z,5, 53, 100, 683.07
2025-09-24T03:45:17.355Z,6, 65, 100, 686.66
2025-09-24T03:45:17.355Z,7, 56, 100, 689.48
2025-09-24T03:45:17.692Z,0, 65, 100, 688.80
2025-09-24T03:45:17.692Z,1, 73, 100, 690.44
2025-09-24T03:45:17.692Z,2, 56, 100, 690.38
2025-09-24T03:45:17.692Z,3, 65, 100, 692.28
2025-09-24T03:45:17.692Z,4, 69, 100, 689.65
2025-09-24T03:45:17.692Z,5, 54, 100, 690.22
2025-09-24T03:45:17.692Z,6, 65, 100, 690.05
2025-09-24T03:45:17.692Z,7, 55, 100, 689.39
2025-09-24T03:45:18.069Z,0, 66, 100, 687.55
2025-09-24T03:45:18.069Z,1, 73, 100, 691.25
2025-09-24T03:45:18.069Z,2, 56, 100, 691.11
2025-09-24T03:45:18.069Z,3, 65, 100, 692.57
2025-09-24T03:45:18.069Z,4, 68, 100, 691.73
2025-09-24T03:45:18.069Z,5, 53, 100, 693.85
2025-09-24T03:45:18.069Z,6, 64, 100, 690.03
2025-09-24T03:45:18.069Z,7, 54, 100, 688.12
2025-09-24T03:45:18.404Z,0, 66, 99, 688.46
2025-09-24T03:45:18.404Z,1, 73, 100, 690.86
2025-09-24T03:45:18.404Z,2, 56, 100, 688.60
2025-09-24T03:45:18.404Z,3, 64, 100, 690.81
2025-09-24T03:45:18.404Z,4, 68, 100, 692.76
2025-09-24T03:45:18.404Z,5, 53, 100, 690.82
2025-09-24T03:45:18.404Z,6, 64, 100, 687.75
2025-09-24T03:45:18.404Z,7, 55, 100, 685.87
2025-09-24T03:45:18.724Z,0, 66, 100, 688.67
2025-09-24T03:45:18.724Z,1, 73, 100, 693.10
2025-09-24T03:45:18.724Z,2, 57, 100, 690.10
2025-09-24T03:45:18.724Z,3, 64, 100, 687.93
2025-09-24T03:45:18.724Z,4, 67, 100, 688.64
2025-09-24T03:45:18.724Z,5, 52, 100, 686.74
2025-09-24T03:45:18.724Z,6, 65, 100, 685.15
2025-09-24T03:45:18.724Z,7, 55, 100, 685.71
2025-09-24T03:45:19.050Z,0, 65, 100, 688.35
2025-09-24T03:45:19.050Z,1, 72, 100, 690.91
2025-09-24T03:45:19.050Z,2, 56, 100, 687.52
2025-09-24T03:45:19.050Z,3, 65, 100, 687.88
2025-09-24T03:45:19.050Z,4, 69, 100, 688.69
2025-09-24T03:45:19.050Z,5, 54, 100, 686.76
2025-09-24T03:45:19.050Z,6, 66, 100, 687.98
2025-09-24T03:45:19.050Z,7, 56, 100, 688.92
2025-09-24T03:45:19.393Z,0, 65, 100, 685.67
2025-09-24T03:45:19.393Z,1, 73, 100, 691.79
2025-09-24T03:45:19.393Z,2, 57, 100, 684.60
2025-09-24T03:45:19.393Z,3, 65, 100, 687.44
2025-09-24T03:45:19.393Z,4, 69, 100, 689.23
2025-09-24T03:45:19.393Z,5, 54, 100, 688.02
2025-09-24T03:45:19.393Z,6, 65, 100, 689.91
2025-09-24T03:45:19.393Z,7, 55, 100, 691.23
2025-09-24T03:45:19.709Z,0, 66, 100, 688.17
2025-09-24T03:45:19.709Z,1, 73, 100, 690.53
2025-09-24T03:45:19.709Z,2, 57, 100, 688.75
2025-09-24T03:45:19.709Z,3, 65, 100, 689.91
2025-09-24T03:45:19.709Z,4, 69, 100, 687.94
2025-09-24T03:45:19.709Z,5, 54, 100, 688.50
2025-09-24T03:45:19.709Z,6, 65, 100, 689.83
2025-09-24T03:45:19.709Z,7, 55, 100, 690.31
2025-09-24T03:45:20.050Z,0, 66, 99, 693.20
2025-09-24T03:45:20.050Z,1, 73, 100, 692.01
2025-09-24T03:45:20.050Z,2, 56, 100, 691.14
2025-09-24T03:45:20.050Z,3, 64, 100, 691.69
2025-09-24T03:45:20.050Z,4, 68, 100, 688.05
2025-09-24T03:45:20.050Z,5, 51, 100, 688.05
2025-09-24T03:45:20.050Z,6, 65, 100, 685.87
2025-09-24T03:45:20.050Z,7, 55, 100, 686.75
2025-09-24T03:45:20.404Z,0, 66, 100, 691.43
2025-09-24T03:45:20.404Z,1, 73, 100, 689.87
2025-09-24T03:45:20.404Z,2, 56, 100, 691.97
2025-09-24T03:45:20.404Z,3, 64, 100, 691.36
2025-09-24T03:45:20.404Z,4, 68, 100, 687.47
2025-09-24T03:45:20.404Z,5, 54, 100, 686.85
2025-09-24T03:45:20.404Z,6, 65, 100, 686.98
2025-09-24T03:45:20.404Z,7, 55, 100, 684.22
2025-09-24T03:45:20.724Z,0, 66, 99, 689.35
2025-09-24T03:45:20.724Z,1, 73, 100, 690.56
2025-09-24T03:45:20.724Z,2, 57, 100, 688.03
2025-09-24T03:45:20.724Z,3, 65, 100, 685.89
2025-09-24T03:45:20.724Z,4, 68, 100, 691.33
2025-09-24T03:45:20.724Z,5, 54, 100, 689.02
2025-09-24T03:45:20.724Z,6, 65, 100, 688.51
2025-09-24T03:45:20.724Z,7, 55, 100, 689.69
2025-09-24T03:45:21.089Z,0, 66, 100, 687.86
2025-09-24T03:45:21.089Z,1, 73, 100, 691.15
2025-09-24T03:45:21.089Z,2, 56, 100, 687.29
2025-09-24T03:45:21.089Z,3, 65, 100, 685.95
2025-09-24T03:45:21.089Z,4, 68, 100, 686.81
2025-09-24T03:45:21.089Z,5, 54, 100, 690.27
2025-09-24T03:45:21.089Z,6, 65, 100, 689.41
2025-09-24T03:45:21.089Z,7, 55, 100, 689.68
2025-09-24T03:45:21.425Z,0, 66, 100, 689.36
2025-09-24T03:45:21.425Z,1, 73, 100, 693.28
2025-09-24T03:45:21.425Z,2, 56, 100, 688.13
2025-09-24T03:45:21.425Z,3, 65, 100, 685.51
2025-09-24T03:45:21.425Z,4, 68, 100, 688.62
2025-09-24T03:45:21.425Z,5, 54, 100, 689.19
2025-09-24T03:45:21.425Z,6, 65, 100, 688.58
2025-09-24T03:45:21.425Z,7, 54, 100, 687.80
2025-09-24T03:45:21.738Z,0, 66, 100, 691.22
2025-09-24T03:45:21.738Z,1, 73, 100, 691.96
2025-09-24T03:45:21.738Z,2, 56, 100, 689.77
2025-09-24T03:45:21.738Z,3, 65, 100, 688.25
2025-09-24T03:45:21.738Z,4, 68, 100, 688.61
2025-09-24T03:45:21.738Z,5, 53, 100, 685.23
2025-09-24T03:45:21.738Z,6, 64, 100, 689.81
2025-09-24T03:45:21.738Z,7, 55, 100, 687.35
2025-09-24T03:45:22.068Z,0, 66, 100, 689.68
2025-09-24T03:45:22.068Z,1, 73, 100, 692.81
2025-09-24T03:45:22.068Z,2, 55, 100, 689.98
2025-09-24T03:45:22.068Z,3, 64, 100, 687.31
2025-09-24T03:45:22.068Z,4, 68, 100, 689.03
2025-09-24T03:45:22.068Z,5, 54, 100, 686.60
2025-09-24T03:45:22.068Z,6, 65, 100, 689.01
2025-09-24T03:45:22.068Z,7, 56, 100, 688.44
2025-09-24T03:45:22.401Z,0, 65, 100, 687.27
2025-09-24T03:45:22.401Z,1, 73, 100, 689.27
2025-09-24T03:45:22.401Z,2, 57, 100, 688.88
2025-09-24T03:45:22.401Z,3, 66, 100, 687.72
2025-09-24T03:45:22.401Z,4, 69, 100, 687.92
2025-09-24T03:45:22.401Z,5, 54, 100, 687.45
2025-09-24T03:45:22.401Z,6, 66, 100, 686.42
2025-09-24T03:45:22.401Z,7, 55, 100, 689.18
2025-09-24T03:45:22.734Z,0, 66, 99, 685.80
2025-09-24T03:45:22.734Z,1, 73, 100, 691.20
2025-09-24T03:45:22.734Z,2, 57, 100, 687.98
2025-09-24T03:45:22.734Z,3, 65, 100, 689.20
2025-09-24T03:45:22.734Z,4, 69, 100, 687.43
2025-09-24T03:45:22.734Z,5, 54, 100, 685.81
2025-09-24T03:45:22.734Z,6, 65, 100, 688.62
2025-09-24T03:45:22.734Z,7, 55, 100, 690.62
2025-09-24T03:45:23.067Z,0, 66, 100, 687.22
2025-09-24T03:45:23.067Z,1, 73, 100, 688.47
2025-09-24T03:45:23.067Z,2, 56, 100, 688.31
2025-09-24T03:45:23.067Z,3, 65, 100, 688.07
2025-09-24T03:45:23.067Z,4, 69, 100, 689.42
2025-09-24T03:45:23.067Z,5, 54, 100, 688.65
2025-09-24T03:45:23.067Z,6, 66, 100, 691.92
2025-09-24T03:45:23.067Z,7, 54, 100, 690.68
2025-09-24T03:45:23.400Z,0, 66, 100, 690.45
2025-09-24T03:45:23.400Z,1, 73, 100, 690.91
2025-09-24T03:45:23.400Z,2, 56, 100, 689.44
2025-09-24T03:45:23.400Z,3, 64, 100, 690.76
2025-09-24T03:45:23.400Z,4, 68, 100, 693.47
2025-09-24T03:45:23.400Z,5, 51, 100, 686.07
2025-09-24T03:45:23.400Z,6, 65, 100, 689.24
2025-09-24T03:45:23.400Z,7, 55, 100, 689.25
2025-09-24T03:45:23.735Z,0, 66, 100, 690.47
2025-09-24T03:45:23.735Z,1, 73, 100, 690.94
2025-09-24T03:45:23.735Z,2, 57, 100, 692.15
2025-09-24T03:45:23.735Z,3, 64, 100, 692.21
2025-09-24T03:45:23.735Z,4, 67, 100, 691.20
2025-09-24T03:45:23.735Z,5, 52, 100, 685.53
2025-09-24T03:45:23.735Z,6, 65, 100, 688.52
2025-09-24T03:45:23.735Z,7, 55, 100, 683.86
2025-09-24T03:45:24.040Z,0, 66, 100, 692.20
2025-09-24T03:45:24.040Z,1, 73, 100, 690.25
2025-09-24T03:45:24.040Z,2, 56, 100, 691.88
2025-09-24T03:45:24.040Z,3, 64, 100, 687.47
2025-09-24T03:45:24.040Z,4, 69, 100, 688.96
2025-09-24T03:45:24.040Z,5, 54, 100, 683.17
2025-09-24T03:45:24.040Z,6, 65, 100, 690.70
2025-09-24T03:45:24.040Z,7, 56, 100, 687.16
2025-09-24T03:45:24.370Z,0, 65, 100, 689.64
2025-09-24T03:45:24.370Z,1, 73, 100, 689.77
2025-09-24T03:45:24.370Z,2, 57, 100, 691.11
2025-09-24T03:45:24.370Z,3, 65, 100, 688.15
2025-09-24T03:45:24.370Z,4, 69, 100, 693.70
2025-09-24T03:45:24.370Z,5, 54, 100, 683.37
2025-09-24T03:45:24.370Z,6, 66, 100, 690.77
2025-09-24T03:45:24.370Z,7, 56, 100, 690.78
2025-09-24T03:45:24.702Z,0, 65, 100, 687.30
2025-09-24T03:45:24.702Z,1, 73, 100, 689.84
2025-09-24T03:45:24.702Z,2, 57, 100, 688.68
2025-09-24T03:45:24.702Z,3, 65, 100, 686.12
2025-09-24T03:45:24.702Z,4, 68, 100, 690.21
2025-09-24T03:45:24.702Z,5, 54, 100, 686.70
2025-09-24T03:45:24.702Z,6, 65, 100, 687.16
2025-09-24T03:45:24.702Z,7, 55, 100, 692.46
2025-09-24T03:45:25.021Z,0, 66, 99, 687.64
2025-09-24T03:45:25.021Z,1, 74, 100, 689.71
2025-09-24T03:45:25.021Z,2, 57, 100, 688.37
2025-09-24T03:45:25.021Z,3, 65, 100, 687.51
2025-09-24T03:45:25.021Z,4, 69, 100, 687.96
2025-09-24T03:45:25.021Z,5, 54, 100, 686.16
2025-09-24T03:45:25.021Z,6, 65, 100, 688.39
2025-09-24T03:45:25.021Z,7, 55, 100, 691.18
2025-09-24T03:45:25.348Z,0, 66, 100, 689.14
2025-09-24T03:45:25.348Z,1, 73, 100, 692.28
2025-09-24T03:45:25.348Z,2, 56, 100, 690.17
2025-09-24T03:45:25.348Z,3, 65, 100, 688.68
2025-09-24T03:45:25.348Z,4, 69, 100, 685.68
2025-09-24T03:45:25.348Z,5, 54, 100, 691.66
2025-09-24T03:45:25.348Z,6, 64, 100, 689.84
2025-09-24T03:45:25.348Z,7, 54, 100, 690.09
2025-09-24T03:45:25.687Z,0, 66, 99, 688.80
2025-09-24T03:45:25.687Z,1, 73, 100, 692.64
2025-09-24T03:45:25.687Z,2, 56, 100, 691.03
2025-09-24T03:45:25.687Z,3, 65, 100, 689.37
2025-09-24T03:45:25.687Z,4, 67, 100, 688.05
2025-09-24T03:45:25.687Z,5, 52, 100, 688.00
2025-09-24T03:45:25.687Z,6, 65, 100, 688.21
2025-09-24T03:45:25.687Z,7, 55, 100, 688.95
2025-09-24T03:45:26.018Z,0, 65, 100, 688.86
2025-09-24T03:45:26.018Z,1, 72, 100, 691.82
2025-09-24T03:45:26.018Z,2, 57, 100, 688.03
2025-09-24T03:45:26.018Z,3, 65, 100, 686.07
2025-09-24T03:45:26.018Z,4, 69, 100, 687.93
2025-09-24T03:45:26.018Z,5, 54, 100, 686.47
2025-09-24T03:45:26.018Z,6, 65, 100, 689.49
2025-09-24T03:45:26.018Z,7, 56, 100, 691.35
2025-09-24T03:45:26.370Z,0, 66, 99, 688.50
2025-09-24T03:45:26.370Z,1, 73, 100, 692.03
2025-09-24T03:45:26.370Z,2, 57, 100, 687.12
2025-09-24T03:45:26.370Z,3, 65, 100, 688.98
2025-09-24T03:45:26.370Z,4, 68, 100, 690.74
2025-09-24T03:45:26.370Z,5, 54, 100, 687.19
2025-09-24T03:45:26.370Z,6, 65, 100, 690.55
2025-09-24T03:45:26.370Z,7, 55, 100, 692.12
2025-09-24T03:45:26.716Z,0, 66, 100, 691.67
2025-09-24T03:45:26.716Z,1, 73, 100, 690.67
2025-09-24T03:45:26.716Z,2, 56, 100, 688.74
2025-09-24T03:45:26.716Z,3, 65, 100, 690.90
2025-09-24T03:45:26.716Z,4, 68, 100, 691.30
2025-09-24T03:45:26.716Z,5, 54, 100, 689.43
2025-09-24T03:45:26.716Z,6, 65, 100, 691.54
2025-09-24T03:45:26.716Z,7, 54, 100, 688.80
2025-09-24T03:45:27.042Z,0, 65, 99, 690.27
2025-09-24T03:45:27.042Z,1, 73, 100, 692.09
2025-09-24T03:45:27.042Z,2, 56, 100, 692.27
2025-09-24T03:45:27.042Z,3, 64, 100, 689.66
2025-09-24T03:45:27.042Z,4, 68, 100, 691.71
2025-09-24T03:45:27.042Z,5, 53, 100, 690.99
2025-09-24T03:45:27.042Z,6, 64, 100, 687.04
2025-09-24T03:45:27.042Z,7, 55, 100, 685.45
2025-09-24T03:45:27.370Z,0, 66, 100, 690.38
2025-09-24T03:45:27.370Z,1, 73, 100, 688.59
2025-09-24T03:45:27.370Z,2, 56, 100, 690.51
2025-09-24T03:45:27.370Z,3, 63, 100, 690.19
2025-09-24T03:45:27.370Z,4, 69, 100, 684.18
2025-09-24T03:45:27.370Z,5, 54, 100, 685.82
2025-09-24T03:45:27.370Z,6, 66, 100, 687.76
2025-09-24T03:45:27.370Z,7, 56, 100, 685.13
2025-09-24T03:45:27.716Z,0, 65, 99, 690.37
2025-09-24T03:45:27.716Z,1, 73, 100, 685.98
2025-09-24T03:45:27.716Z,2, 57, 100, 688.25
2025-09-24T03:45:27.716Z,3, 65, 100, 684.62
2025-09-24T03:45:27.716Z,4, 69, 100, 687.42
2025-09-24T03:45:27.716Z,5, 54, 100, 688.06
2025-09-24T03:45:27.716Z,6, 65, 100, 689.83
2025-09-24T03:45:27.716Z,7, 55, 100, 689.04
2025-09-24T03:45:28.050Z,0, 66, 100, 689.06
2025-09-24T03:45:28.050Z,1, 73, 100, 690.40
2025-09-24T03:45:28.050Z,2, 56, 100, 687.38
2025-09-24T03:45:28.050Z,3, 65, 100, 686.83
2025-09-24T03:45:28.050Z,4, 69, 100, 689.05
2025-09-24T03:45:28.050Z,5, 54, 100, 687.41
2025-09-24T03:45:28.050Z,6, 66, 100, 690.48
2025-09-24T03:45:28.050Z,7, 55, 100, 689.34
2025-09-24T03:45:28.387Z,0, 66, 100, 689.39
2025-09-24T03:45:28.387Z,1, 73, 100, 691.66
2025-09-24T03:45:28.387Z,2, 57, 100, 689.87
2025-09-24T03:45:28.387Z,3, 65, 100, 690.35
2025-09-24T03:45:28.387Z,4, 69, 100, 692.94
2025-09-24T03:45:28.387Z,5, 52, 100, 687.99
2025-09-24T03:45:28.387Z,6, 63, 100, 689.17
2025-09-24T03:45:28.387Z,7, 55, 100, 685.88
2025-09-24T03:45:28.738Z,0, 66, 100, 690.38
2025-09-24T03:45:28.738Z,1, 73, 100, 691.91
2025-09-24T03:45:28.738Z,2, 56, 100, 688.31
2025-09-24T03:45:28.738Z,3, 64, 100, 685.64
2025-09-24T03:45:28.738Z,4, 69, 100, 690.15
2025-09-24T03:45:28.738Z,5, 54, 100, 685.61
2025-09-24T03:45:28.738Z,6, 66, 100, 689.83
2025-09-24T03:45:28.738Z,7, 55, 100, 687.38
2025-09-24T03:45:29.087Z,0, 64, 100, 689.67
2025-09-24T03:45:29.087Z,1, 72, 100, 689.63
2025-09-24T03:45:29.087Z,2, 56, 100, 687.28
2025-09-24T03:45:29.087Z,3, 65, 100, 684.48
2025-09-24T03:45:29.087Z,4, 69, 100, 693.51
2025-09-24T03:45:29.087Z,5, 54, 100, 685.49
2025-09-24T03:45:29.087Z,6, 66, 100, 687.07
2025-09-24T03:45:29.087Z,7, 55, 100, 688.25
2025-09-24T03:45:29.421Z,0, 67, 99, 689.54
2025-09-24T03:45:29.421Z,1, 74, 100, 689.04
2025-09-24T03:45:29.421Z,2, 57, 100, 689.55
2025-09-24T03:45:29.421Z,3, 65, 100, 687.67
2025-09-24T03:45:29.421Z,4, 69, 100, 690.74
2025-09-24T03:45:29.421Z,5, 54, 100, 689.38
2025-09-24T03:45:29.421Z,6, 66, 100, 688.01
2025-09-24T03:45:29.421Z,7, 56, 100, 689.04
2025-09-24T03:45:29.748Z,0, 66, 100, 691.24
2025-09-24T03:45:29.748Z,1, 73, 100, 691.17
2025-09-24T03:45:29.748Z,2, 57, 100, 690.66
2025-09-24T03:45:29.748Z,3, 65, 100, 691.77
2025-09-24T03:45:29.748Z,4, 68, 100, 687.23
2025-09-24T03:45:29.748Z,5, 53, 100, 687.03
2025-09-24T03:45:29.748Z,6, 65, 100, 687.97
2025-09-24T03:45:29.748Z,7, 56, 100, 685.05
2025-09-24T03:45:30.119Z,0, 65, 99, 691.53
2025-09-24T03:45:30.119Z,1, 71, 100, 690.54
2025-09-24T03:45:30.119Z,2, 56, 100, 691.54
2025-09-24T03:45:30.119Z,3, 65, 100, 686.31
2025-09-24T03:45:30.119Z,4, 68, 100, 687.12
2025-09-24T03:45:30.119Z,5, 54, 100, 686.46
2025-09-24T03:45:30.119Z,6, 66, 100, 691.15
2025-09-24T03:45:30.119Z,7, 56, 100, 692.65
2025-09-24T03:45:30.467Z,0, 67, 100, 688.59
2025-09-24T03:45:30.467Z,1, 74, 100, 690.70
2025-09-24T03:45:30.467Z,2, 57, 100, 689.11
2025-09-24T03:45:30.467Z,3, 66, 100, 685.74
2025-09-24T03:45:30.467Z,4, 69, 100, 687.82
2025-09-24T03:45:30.467Z,5, 54, 100, 686.26
2025-09-24T03:45:30.467Z,6, 66, 100, 690.76
2025-09-24T03:45:30.467Z,7, 55, 100, 693.35
2025-09-24T03:45:30.822Z,0, 66, 100, 686.93
2025-09-24T03:45:30.822Z,1, 73, 100, 692.31
2025-09-24T03:45:30.822Z,2, 56, 100, 689.04
2025-09-24T03:45:30.822Z,3, 65, 100, 690.47
2025-09-24T03:45:30.822Z,4, 69, 100, 689.64
2025-09-24T03:45:30.822Z,5, 53, 100, 687.79
2025-09-24T03:45:30.822Z,6, 64, 100, 688.02
2025-09-24T03:45:30.822Z,7, 55, 100, 690.43
2025-09-24T03:45:31.167Z,0, 66, 100, 690.47
2025-09-24T03:45:31.167Z,1, 73, 100, 693.22
2025-09-24T03:45:31.167Z,2, 56, 100, 690.28
2025-09-24T03:45:31.167Z,3, 64, 100, 692.37
2025-09-24T03:45:31.167Z,4, 67, 100, 687.74
2025-09-24T03:45:31.167Z,5, 52, 100, 687.51
2025-09-24T03:45:31.167Z,6, 66, 100, 687.46
2025-09-24T03:45:31.167Z,7, 55, 100, 685.53
2025-09-24T03:45:31.488Z,0, 64, 99, 687.59
2025-09-24T03:45:31.488Z,1, 73, 100, 692.50
2025-09-24T03:45:31.488Z,2, 57, 100, 685.04
2025-09-24T03:45:31.488Z,3, 65, 100, 690.56
2025-09-24T03:45:31.488Z,4, 69, 100, 688.89
2025-09-24T03:45:31.488Z,5, 54, 100, 684.30
2025-09-24T03:45:31.488Z,6, 66, 100, 689.02
2025-09-24T03:45:31.488Z,7, 55, 100, 690.13
2025-09-24T03:45:31.851Z,0, 66, 100, 689.21
2025-09-24T03:45:31.851Z,1, 73, 100, 692.84
2025-09-24T03:45:31.851Z,2, 57, 100, 688.27
2025-09-24T03:45:31.851Z,3, 65, 100, 690.54
2025-09-24T03:45:31.851Z,4, 68, 100, 686.98
2025-09-24T03:45:31.851Z,5, 54, 100, 685.53
2025-09-24T03:45:31.851Z,6, 65, 100, 693.19
2025-09-24T03:45:31.851Z,7, 55, 100, 691.49
2025-09-24T03:45:32.189Z,0, 66, 100, 691.28
2025-09-24T03:45:32.189Z,1, 73, 100, 692.23
2025-09-24T03:45:32.189Z,2, 56, 100, 687.69
2025-09-24T03:45:32.189Z,3, 64, 100, 690.48
2025-09-24T03:45:32.189Z,4, 68, 100, 690.40
2025-09-24T03:45:32.189Z,5, 52, 100, 689.05
2025-09-24T03:45:32.189Z,6, 65, 100, 687.40
2025-09-24T03:45:32.189Z,7, 55, 100, 689.83
2025-09-24T03:45:32.548Z,0, 66, 100, 690.42
2025-09-24T03:45:32.548Z,1, 73, 100, 690.81
2025-09-24T03:45:32.548Z,2, 56, 100, 688.38
2025-09-24T03:45:32.548Z,3, 63, 100, 687.14
2025-09-24T03:45:32.548Z,4, 68, 100, 688.93
2025-09-24T03:45:32.548Z,5, 54, 100, 687.32
2025-09-24T03:45:32.548Z,6, 66, 100, 685.90
2025-09-24T03:45:32.548Z,7, 56, 100, 687.03
2025-09-24T03:45:32.875Z,0, 65, 100, 689.06
2025-09-24T03:45:32.875Z,1, 71, 100, 691.06
2025-09-24T03:45:32.875Z,2, 56, 100, 684.03
2025-09-24T03:45:32.875Z,3, 65, 100, 683.65
2025-09-24T03:45:32.875Z,4, 69, 100, 687.76
2025-09-24T03:45:32.875Z,5, 54, 100, 685.21
2025-09-24T03:45:32.875Z,6, 66, 100, 685.63
2025-09-24T03:45:32.875Z,7, 55, 100, 687.24
2025-09-24T03:45:33.190Z,0, 66, 99, 686.45
2025-09-24T03:45:33.190Z,1, 73, 100, 693.08
2025-09-24T03:45:33.190Z,2, 56, 100, 685.55
2025-09-24T03:45:33.190Z,3, 66, 100, 688.71
2025-09-24T03:45:33.190Z,4, 69, 100, 687.92
2025-09-24T03:45:33.190Z,5, 54, 100, 684.93
2025-09-24T03:45:33.190Z,6, 66, 100, 691.73
2025-09-24T03:45:33.190Z,7, 55, 100, 687.40
2025-09-24T03:45:33.548Z,0, 67, 100, 690.88
2025-09-24T03:45:33.548Z,1, 73, 100, 694.26
2025-09-24T03:45:33.548Z,2, 57, 100, 689.19
2025-09-24T03:45:33.548Z,3, 65, 100, 689.52
2025-09-24T03:45:33.548Z,4, 69, 100, 691.41
2025-09-24T03:45:33.548Z,5, 53, 100, 689.35
2025-09-24T03:45:33.548Z,6, 64, 100, 691.78
2025-09-24T03:45:33.548Z,7, 54, 100, 687.09
2025-09-24T03:45:33.890Z,0, 66, 99, 690.92
2025-09-24T03:45:33.890Z,1, 73, 100, 693.56
2025-09-24T03:45:33.890Z,2, 56, 100, 690.94
2025-09-24T03:45:33.890Z,3, 65, 100, 690.83
