step,layer_name,layer_type,shape,max_rank,threshold_rank_tau_0.01,entropy_rank_tau_0.01,stable_rank_tau_0.01,threshold_rank_tau_0.05,entropy_rank_tau_0.05,stable_rank_tau_0.05,threshold_rank_tau_0.1,entropy_rank_tau_0.1,stable_rank_tau_0.1,threshold_rank_tau_0.2,entropy_rank_tau_0.2,stable_rank_tau_0.2,threshold_rank_tau_0.5,entropy_rank_tau_0.5,stable_rank_tau_0.5
1150,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,18.73,4.89,60,18.73,4.89,35,18.73,4.89,19,18.73,4.89,5,18.73,4.89
1150,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,14.76,3.37,47,14.76,3.37,28,14.76,3.37,15,14.76,3.37,3,14.76,3.37
1150,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,76,2.79,1.22,18,2.79,1.22,5,2.79,1.22,2,2.79,1.22,1,2.79,1.22
1150,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,6.65,1.59,31,6.65,1.59,14,6.65,1.59,4,6.65,1.59,1,6.65,1.59
1175,transformer.wte.weight,embedding,(50304x384),384,100,23.81,4.66,82,23.81,4.66,46,23.81,4.66,20,23.81,4.66,4,23.81,4.66
1175,transformer.wpe.weight,embedding,(256x384),256,100,20.76,5.52,100,20.76,5.52,39,20.76,5.52,16,20.76,5.52,8,20.76,5.52
1175,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,9.83,1.94,45,9.83,1.94,17,9.83,1.94,7,9.83,1.94,1,9.83,1.94
1175,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,75,9.00,3.70,28,9.00,3.70,16,9.00,3.70,11,9.00,3.70,4,9.00,3.70
1175,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,10.70,4.00,28,10.70,4.00,15,10.70,4.00,11,10.70,4.00,5,10.70,4.00
1175,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,11.09,2.74,38,11.09,2.74,20,11.09,2.74,10,11.09,2.74,3,11.09,2.74
1175,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,100,10.48,3.74,30,10.48,3.74,18,10.48,3.74,11,10.48,3.74,5,10.48,3.74
1175,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,72,8.52,2.48,30,8.52,2.48,17,8.52,2.48,9,8.52,2.48,3,8.52,2.48
1175,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,13.01,3.24,38,13.01,3.24,21,13.01,3.24,13,13.01,3.24,4,13.01,3.24
1175,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,23.18,5.57,83,23.18,5.57,46,23.18,5.57,21,23.18,5.57,5,23.18,5.57
1175,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,59,5.10,1.75,18,5.10,1.75,10,5.10,1.75,6,5.10,1.75,1,5.10,1.75
1175,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,80,8.25,2.88,32,8.25,2.88,15,8.25,2.88,8,8.25,2.88,3,8.25,2.88
1175,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,14.75,3.34,46,14.75,3.34,26,14.75,3.34,13,14.75,3.34,3,14.75,3.34
1175,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,14.52,2.39,55,14.52,2.39,27,14.52,2.39,11,14.52,2.39,1,14.52,2.39
1175,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,12.31,4.10,40,12.31,4.10,24,12.31,4.10,13,12.31,4.10,5,12.31,4.10
1175,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,15.62,4.19,47,15.62,4.19,30,15.62,4.19,15,15.62,4.19,4,15.62,4.19
1175,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,18.02,3.47,56,18.02,3.47,32,18.02,3.47,15,18.02,3.47,3,18.02,3.47
1175,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,21.88,4.57,88,21.88,4.57,45,21.88,4.57,19,21.88,4.57,3,21.88,4.57
1175,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,16.44,4.26,51,16.44,4.26,32,16.44,4.26,16,16.44,4.26,4,16.44,4.26
1175,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,17.76,4.13,53,17.76,4.13,34,17.76,4.13,17,17.76,4.13,3,17.76,4.13
1175,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,19.32,3.47,63,19.32,3.47,35,19.32,3.47,15,19.32,3.47,3,19.32,3.47
1175,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,17.82,2.92,66,17.82,2.92,31,17.82,2.92,12,17.82,2.92,2,17.82,2.92
1175,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,19.61,4.22,60,19.61,4.22,35,19.61,4.22,18,19.61,4.22,4,19.61,4.22
1175,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,14.52,3.35,50,14.52,3.35,29,14.52,3.35,13,14.52,3.35,3,14.52,3.35
1175,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,88,4.20,1.42,22,4.20,1.42,9,4.20,1.42,4,4.20,1.42,1,4.20,1.42
1175,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,7.18,1.69,33,7.18,1.69,15,7.18,1.69,5,7.18,1.69,1,7.18,1.69
1200,transformer.wte.weight,embedding,(50304x384),384,100,20.15,2.99,68,20.15,2.99,37,20.15,2.99,14,20.15,2.99,2,20.15,2.99
1200,transformer.wpe.weight,embedding,(256x384),256,100,20.84,5.24,100,20.84,5.24,37,20.84,5.24,15,20.84,5.24,8,20.84,5.24
1200,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,7.39,1.74,36,7.39,1.74,14,7.39,1.74,4,7.39,1.74,1,7.39,1.74
1200,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,67,7.55,2.38,23,7.55,2.38,14,7.55,2.38,8,7.55,2.38,2,7.55,2.38
1200,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,9.26,2.71,22,9.26,2.71,15,9.26,2.71,11,9.26,2.71,3,9.26,2.71
1200,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,94,6.64,1.83,26,6.64,1.83,15,6.64,1.83,6,6.64,1.83,2,6.64,1.83
1200,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,53,4.91,1.74,16,4.91,1.74,11,4.91,1.74,6,4.91,1.74,2,4.91,1.74
1200,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,70,7.80,1.96,31,7.80,1.96,16,7.80,1.96,8,7.80,1.96,1,7.80,1.96
1200,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,11.43,2.88,36,11.43,2.88,18,11.43,2.88,11,11.43,2.88,3,11.43,2.88
1200,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,17.38,3.62,64,17.38,3.62,34,17.38,3.62,15,17.38,3.62,3,17.38,3.62
1200,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,55,4.33,1.63,16,4.33,1.63,7,4.33,1.63,5,4.33,1.63,1,4.33,1.63
1200,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,84,9.12,2.38,34,9.12,2.38,19,9.12,2.38,8,9.12,2.38,2,9.12,2.38
1200,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,13.60,3.07,45,13.60,3.07,24,13.60,3.07,11,13.60,3.07,4,13.60,3.07
1200,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,10.19,1.85,47,10.19,1.85,21,10.19,1.85,7,10.19,1.85,1,10.19,1.85
1200,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,91,6.82,2.08,25,6.82,2.08,13,6.82,2.08,6,6.82,2.08,2,6.82,2.08
1200,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,17.61,4.52,50,17.61,4.52,33,17.61,4.52,19,17.61,4.52,5,17.61,4.52
1200,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,15.68,3.01,53,15.68,3.01,29,15.68,3.01,13,15.68,3.01,3,15.68,3.01
1200,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,17.49,3.18,75,17.49,3.18,35,17.49,3.18,13,17.49,3.18,2,17.49,3.18
1200,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,14.38,3.77,51,14.38,3.77,30,14.38,3.77,14,14.38,3.77,3,14.38,3.77
1200,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,23.77,5.81,63,23.77,5.81,44,23.77,5.81,25,23.77,5.81,6,23.77,5.81
1200,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,18.59,3.05,61,18.59,3.05,34,18.59,3.05,15,18.59,3.05,2,18.59,3.05
1200,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,15.90,2.47,62,15.90,2.47,29,15.90,2.47,9,15.90,2.47,1,15.90,2.47
1200,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,14.24,3.35,53,14.24,3.35,30,14.24,3.35,12,14.24,3.35,3,14.24,3.35
1200,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,17.24,3.38,53,17.24,3.38,32,17.24,3.38,16,17.24,3.38,3,17.24,3.38
1200,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,97,4.96,1.61,25,4.96,1.61,11,4.96,1.61,4,4.96,1.61,2,4.96,1.61
1200,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,9.36,2.34,44,9.36,2.34,20,9.36,2.34,6,9.36,2.34,2,9.36,2.34
1225,transformer.wte.weight,embedding,(50304x384),384,100,11.36,2.17,48,11.36,2.17,22,11.36,2.17,7,11.36,2.17,1,11.36,2.17
1225,transformer.wpe.weight,embedding,(256x384),256,100,21.20,5.24,100,21.20,5.24,37,21.20,5.24,15,21.20,5.24,7,21.20,5.24
1225,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,10.02,2.06,42,10.02,2.06,18,10.02,2.06,7,10.02,2.06,1,10.02,2.06
1225,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,78,9.73,3.90,28,9.73,3.90,16,9.73,3.90,11,9.73,3.90,5,9.73,3.90
1225,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,10.25,3.71,25,10.25,3.71,15,10.25,3.71,11,10.25,3.71,5,10.25,3.71
1225,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,11.58,2.88,39,11.58,2.88,21,11.58,2.88,10,11.58,2.88,3,11.58,2.88
1225,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,92,8.90,3.36,25,8.90,3.36,17,8.90,3.36,10,8.90,3.36,3,8.90,3.36
1225,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,74,9.04,3.31,33,9.04,3.31,18,9.04,3.31,9,9.04,3.31,3,9.04,3.31
1225,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,12.66,3.10,39,12.66,3.10,21,12.66,3.10,12,12.66,3.10,4,12.66,3.10
1225,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,24.10,6.85,88,24.10,6.85,51,24.10,6.85,25,24.10,6.85,7,24.10,6.85
1225,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,66,5.75,1.88,20,5.75,1.88,11,5.75,1.88,6,5.75,1.88,2,5.75,1.88
1225,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,70,6.40,2.14,26,6.40,2.14,14,6.40,2.14,6,6.40,2.14,2,6.40,2.14
1225,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,13.94,3.37,46,13.94,3.37,26,13.94,3.37,13,13.94,3.37,5,13.94,3.37
1225,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,16.61,2.67,62,16.61,2.67,30,16.61,2.67,11,16.61,2.67,2,16.61,2.67
1225,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,13.70,4.42,44,13.70,4.42,25,13.70,4.42,14,13.70,4.42,5,13.70,4.42
1225,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,15.29,4.23,45,15.29,4.23,28,15.29,4.23,16,15.29,4.23,5,15.29,4.23
1225,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,17.46,4.18,59,17.46,4.18,35,17.46,4.18,16,17.46,4.18,4,17.46,4.18
1225,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,19.98,4.30,83,19.98,4.30,41,19.98,4.30,17,19.98,4.30,3,19.98,4.30
1225,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,18.50,5.52,59,18.50,5.52,36,18.50,5.52,19,18.50,5.52,6,18.50,5.52
1225,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,15.64,3.16,46,15.64,3.16,28,15.64,3.16,13,15.64,3.16,3,15.64,3.16
1225,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,18.35,3.97,63,18.35,3.97,38,18.35,3.97,17,18.35,3.97,4,18.35,3.97
1225,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,15.23,2.66,59,15.23,2.66,29,15.23,2.66,11,15.23,2.66,2,15.23,2.66
1225,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,21.09,5.29,65,21.09,5.29,40,21.09,5.29,20,21.09,5.29,6,21.09,5.29
1225,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,14.31,3.14,49,14.31,3.14,29,14.31,3.14,12,14.31,3.14,3,14.31,3.14
1225,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,87,4.17,1.42,23,4.17,1.42,8,4.17,1.42,3,4.17,1.42,1,4.17,1.42
1225,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,8.83,2.03,41,8.83,2.03,17,8.83,2.03,5,8.83,2.03,2,8.83,2.03
1250,transformer.wte.weight,embedding,(50304x384),384,100,25.18,4.47,85,25.18,4.47,47,25.18,4.47,21,25.18,4.47,3,25.18,4.47
1250,transformer.wpe.weight,embedding,(256x384),256,100,23.56,6.66,100,23.56,6.66,49,23.56,6.66,19,23.56,6.66,9,23.56,6.66
1250,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,8.74,1.80,41,8.74,1.80,17,8.74,1.80,5,8.74,1.80,1,8.74,1.80
1250,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,81,9.54,3.41,29,9.54,3.41,17,9.54,3.41,10,9.54,3.41,4,9.54,3.41
1250,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,11.71,4.24,30,11.71,4.24,16,11.71,4.24,12,11.71,4.24,6,11.71,4.24
1250,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,13.69,3.91,48,13.69,3.91,27,13.69,3.91,13,13.69,3.91,5,13.69,3.91
1250,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,100,9.56,2.93,27,9.56,2.93,17,9.56,2.93,11,9.56,2.93,3,9.56,2.93
1250,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,83,11.77,3.38,39,11.77,3.38,22,11.77,3.38,12,11.77,3.38,3,11.77,3.38
1250,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,11.35,2.77,37,11.35,2.77,18,11.35,2.77,11,11.35,2.77,3,11.35,2.77
1250,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,21.83,4.07,77,21.83,4.07,39,21.83,4.07,18,21.83,4.07,4,21.83,4.07
1250,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,46,2.69,1.27,12,2.69,1.27,6,2.69,1.27,2,2.69,1.27,1,2.69,1.27
1250,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,82,8.80,2.37,33,8.80,2.37,18,8.80,2.37,8,8.80,2.37,2,8.80,2.37
1250,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,12.70,3.37,45,12.70,3.37,24,12.70,3.37,11,12.70,3.37,4,12.70,3.37
1250,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,12.05,2.01,54,12.05,2.01,23,12.05,2.01,8,12.05,2.01,1,12.05,2.01
1250,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,7.36,1.98,28,7.36,1.98,14,7.36,1.98,8,7.36,1.98,2,7.36,1.98
1250,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,18.38,4.88,51,18.38,4.88,33,18.38,4.88,20,18.38,4.88,6,18.38,4.88
1250,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,18.47,3.73,61,18.47,3.73,35,18.47,3.73,15,18.47,3.73,3,18.47,3.73
1250,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,22.51,3.64,87,22.51,3.64,42,22.51,3.64,16,22.51,3.64,3,22.51,3.64
1250,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,16.97,5.35,61,16.97,5.35,36,16.97,5.35,17,16.97,5.35,6,16.97,5.35
1250,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,20.95,4.53,59,20.95,4.53,39,20.95,4.53,21,20.95,4.53,4,20.95,4.53
1250,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,19.96,4.01,67,19.96,4.01,39,19.96,4.01,17,19.96,4.01,3,19.96,4.01
1250,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,22.85,4.15,89,22.85,4.15,43,22.85,4.15,19,22.85,4.15,3,22.85,4.15
1250,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,19.75,4.30,64,19.75,4.30,37,19.75,4.30,17,19.75,4.30,4,19.75,4.30
1250,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,16.75,3.73,54,16.75,3.73,32,16.75,3.73,16,16.75,3.73,3,16.75,3.73
1250,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,81,3.30,1.29,19,3.30,1.29,8,3.30,1.29,2,3.30,1.29,1,3.30,1.29
1250,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,8.77,1.85,41,8.77,1.85,17,8.77,1.85,5,8.77,1.85,1,8.77,1.85
1275,transformer.wte.weight,embedding,(50304x384),384,100,26.25,4.38,86,26.25,4.38,48,26.25,4.38,20,26.25,4.38,4,26.25,4.38
1275,transformer.wpe.weight,embedding,(256x384),256,100,21.51,5.53,100,21.51,5.53,38,21.51,5.53,15,21.51,5.53,8,21.51,5.53
1275,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,7.18,1.70,33,7.18,1.70,14,7.18,1.70,6,7.18,1.70,1,7.18,1.70
1275,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,76,9.29,3.11,26,9.29,3.11,16,9.29,3.11,9,9.29,3.11,4,9.29,3.11
1275,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,11.04,3.84,27,11.04,3.84,15,11.04,3.84,13,11.04,3.84,5,11.04,3.84
1275,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,9.01,2.27,34,9.01,2.27,17,9.01,2.27,8,9.01,2.27,2,9.01,2.27
1275,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,69,6.59,2.20,19,6.59,2.20,13,6.59,2.20,8,6.59,2.20,2,6.59,2.20
1275,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,74,8.59,2.30,31,8.59,2.30,17,8.59,2.30,9,8.59,2.30,2,8.59,2.30
1275,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,11.96,2.97,38,11.96,2.97,20,11.96,2.97,12,11.96,2.97,3,11.96,2.97
1275,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,21.72,4.27,76,21.72,4.27,41,21.72,4.27,19,21.72,4.27,3,21.72,4.27
1275,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,48,3.07,1.33,12,3.07,1.33,7,3.07,1.33,3,3.07,1.33,1,3.07,1.33
1275,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,84,9.76,2.75,35,9.76,2.75,19,9.76,2.75,9,9.76,2.75,4,9.76,2.75
1275,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,12.84,2.95,44,12.84,2.95,23,12.84,2.95,11,12.84,2.95,3,12.84,2.95
1275,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,11.61,1.95,51,11.61,1.95,24,11.61,1.95,6,11.61,1.95,1,11.61,1.95
1275,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,10.60,3.12,39,10.60,3.12,21,10.60,3.12,10,10.60,3.12,3,10.60,3.12
1275,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,15.59,4.72,48,15.59,4.72,30,15.59,4.72,17,15.59,4.72,4,15.59,4.72
1275,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,17.02,3.94,58,17.02,3.94,33,17.02,3.94,15,17.02,3.94,4,17.02,3.94
1275,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,18.34,3.05,72,18.34,3.05,34,18.34,3.05,12,18.34,3.05,2,18.34,3.05
1275,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,13.27,3.86,48,13.27,3.86,28,13.27,3.86,13,13.27,3.86,4,13.27,3.86
1275,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,21.09,4.80,60,21.09,4.80,39,21.09,4.80,21,21.09,4.80,5,21.09,4.80
1275,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,19.26,3.77,65,19.26,3.77,37,19.26,3.77,16,19.26,3.77,3,19.26,3.77
1275,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,18.27,2.83,69,18.27,2.83,32,18.27,2.83,13,18.27,2.83,2,18.27,2.83
1275,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,16.04,3.41,54,16.04,3.41,29,16.04,3.41,14,16.04,3.41,3,16.04,3.41
1275,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,17.89,4.16,55,17.89,4.16,34,17.89,4.16,17,17.89,4.16,4,17.89,4.16
1275,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,100,6.33,1.71,31,6.33,1.71,13,6.33,1.71,5,6.33,1.71,1,6.33,1.71
1275,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,9.74,1.94,45,9.74,1.94,18,9.74,1.94,6,9.74,1.94,1,9.74,1.94
1300,transformer.wte.weight,embedding,(50304x384),384,100,23.26,4.45,85,23.26,4.45,46,23.26,4.45,19,23.26,4.45,3,23.26,4.45
1300,transformer.wpe.weight,embedding,(256x384),256,100,20.59,4.66,98,20.59,4.66,34,20.59,4.66,15,20.59,4.66,6,20.59,4.66
1300,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,13.18,2.52,54,13.18,2.52,24,13.18,2.52,10,13.18,2.52,2,13.18,2.52
1300,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,75,8.91,2.79,27,8.91,2.79,16,8.91,2.79,9,8.91,2.79,3,8.91,2.79
1300,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,10.28,3.81,26,10.28,3.81,16,10.28,3.81,12,10.28,3.81,4,10.28,3.81
1300,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,9.76,2.26,35,9.76,2.26,18,9.76,2.26,8,9.76,2.26,1,9.76,2.26
1300,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,85,8.51,2.70,24,8.51,2.70,15,8.51,2.70,9,8.51,2.70,4,8.51,2.70
1300,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,71,7.16,2.03,27,7.16,2.03,14,7.16,2.03,7,7.16,2.03,2,7.16,2.03
1300,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,12.29,2.88,38,12.29,2.88,20,12.29,2.88,13,12.29,2.88,2,12.29,2.88
1300,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,25.13,5.58,86,25.13,5.58,46,25.13,5.58,22,25.13,5.58,6,25.13,5.58
1300,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,61,4.60,1.64,18,4.60,1.64,9,4.60,1.64,5,4.60,1.64,1,4.60,1.64
1300,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,88,9.71,3.02,35,9.71,3.02,19,9.71,3.02,9,9.71,3.02,4,9.71,3.02
1300,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,12.45,2.84,41,12.45,2.84,23,12.45,2.84,12,12.45,2.84,2,12.45,2.84
1300,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,14.50,2.26,58,14.50,2.26,27,14.50,2.26,10,14.50,2.26,1,14.50,2.26
1300,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,11.13,3.58,39,11.13,3.58,22,11.13,3.58,11,11.13,3.58,4,11.13,3.58
1300,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,17.04,4.70,50,17.04,4.70,32,17.04,4.70,18,17.04,4.70,5,17.04,4.70
1300,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,16.60,3.20,55,16.60,3.20,30,16.60,3.20,13,16.60,3.20,2,16.60,3.20
1300,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,20.97,4.20,88,20.97,4.20,43,20.97,4.20,17,20.97,4.20,3,20.97,4.20
1300,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,15.95,3.51,52,15.95,3.51,29,15.95,3.51,13,15.95,3.51,4,15.95,3.51
1300,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,20.15,4.71,59,20.15,4.71,39,20.15,4.71,20,20.15,4.71,5,20.15,4.71
1300,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,19.81,4.16,68,19.81,4.16,38,19.81,4.16,17,19.81,4.16,4,19.81,4.16
1300,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,18.64,2.92,71,18.64,2.92,33,18.64,2.92,13,18.64,2.92,2,18.64,2.92
1300,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,14.60,3.12,52,14.60,3.12,28,14.60,3.12,13,14.60,3.12,3,14.60,3.12
1300,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,19.08,4.61,58,19.08,4.61,38,19.08,4.61,20,19.08,4.61,4,19.08,4.61
1300,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,100,6.95,1.77,33,6.95,1.77,15,6.95,1.77,5,6.95,1.77,1,6.95,1.77
1300,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,10.91,2.16,48,10.91,2.16,21,10.91,2.16,7,10.91,2.16,2,10.91,2.16
1325,transformer.wte.weight,embedding,(50304x384),384,100,28.83,5.33,94,28.83,5.33,55,28.83,5.33,24,28.83,5.33,5,28.83,5.33
1325,transformer.wpe.weight,embedding,(256x384),256,100,24.13,7.79,100,24.13,7.79,56,24.13,7.79,20,24.13,7.79,10,24.13,7.79
1325,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,7.69,1.64,39,7.69,1.64,16,7.69,1.64,5,7.69,1.64,1,7.69,1.64
1325,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,88,11.40,3.36,32,11.40,3.36,20,11.40,3.36,11,11.40,3.36,5,11.40,3.36
